exam,section,raw,score,createdAt,updatedAt,TestId
College Board Test 3,writing,13,19,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,14,20,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,15,21,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,16,22,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,17,22,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,18,23,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,19,24,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,20,24,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,21,25,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,22,25,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,23,26,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,24,26,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,25,27,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,26,27,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,27,28,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,28,29,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,29,29,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,30,30,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,31,30,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,32,31,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,33,32,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,34,33,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,35,33,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,36,34,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,37,34,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,38,35,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,39,35,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,40,36,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,41,37,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,42,38,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,43,39,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,writing,44,40,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,0,200,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,1,200,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,2,210,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,3,230,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,4,250,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,5,270,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,6,290,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,7,300,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,8,320,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,9,330,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,10,340,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,11,360,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,12,370,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,13,380,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,14,390,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,15,410,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,16,420,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,17,430,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,18,440,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,19,450,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,20,460,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,21,470,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,22,480,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,23,490,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,24,500,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,25,510,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,26,530,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,27,540,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,28,550,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,29,560,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,30,570,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,31,580,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,32,580,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,33,590,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,34,600,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,35,610,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,36,620,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,37,630,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,38,630,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,39,640,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,40,650,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,41,660,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,42,660,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,43,670,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,44,680,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,45,680,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,46,690,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,47,690,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,48,700,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,49,710,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,50,710,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,51,720,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,52,730,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,53,740,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,54,750,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,55,770,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,56,780,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,57,790,3/4/20 0:00,3/4/20 0:00,3
College Board Test 3,math,58,800,3/4/20 0:00,3/4/20 0:00,3
College Board Test 4,reading,0,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,1,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,2,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,3,11,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,4,12,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,5,13,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,6,14,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,7,15,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,8,16,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,9,16,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,10,17,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,11,18,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,12,18,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,13,19,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,14,20,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,15,20,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,16,21,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,17,21,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,18,22,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,19,22,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,20,23,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,21,23,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,22,23,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,23,24,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,24,24,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,25,25,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,26,25,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,27,26,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,28,26,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,29,27,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,30,27,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,31,28,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,32,28,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,33,28,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,34,29,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,35,29,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,36,30,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,37,30,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,38,31,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,39,31,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,40,32,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,41,32,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,42,33,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,43,33,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,44,34,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,45,35,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,46,35,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,47,36,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,48,37,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,49,38,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,50,39,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,51,39,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,reading,52,40,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,0,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,1,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,2,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,3,10,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,4,11,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,5,12,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,6,13,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,7,14,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,8,15,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,9,16,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,10,16,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,11,17,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,12,18,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,13,19,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,14,19,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,15,20,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,16,21,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,17,22,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,18,23,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,19,23,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,20,24,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,21,24,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,22,25,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,23,26,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,24,26,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,25,27,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,26,27,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,27,28,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,28,29,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,29,29,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,30,30,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,31,31,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,32,31,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,33,32,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,34,32,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,35,33,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,36,33,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,37,34,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,38,35,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,39,36,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,40,37,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,41,37,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,42,38,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,43,39,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,writing,44,40,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,0,200,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,1,200,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,2,210,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,3,230,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,4,250,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,5,270,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,6,280,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,7,300,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,8,320,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,9,340,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,10,350,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,11,360,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,12,370,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,13,390,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,14,410,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,15,420,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,16,430,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,17,450,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,18,460,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,19,470,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,20,480,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,21,490,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,22,500,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,23,510,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,24,520,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,25,530,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,26,540,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,27,550,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,28,560,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,29,570,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,30,580,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,31,590,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,32,600,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,33,600,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,34,610,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,35,620,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,36,630,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,37,640,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,38,650,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,39,660,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,40,670,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,41,680,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,42,690,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,43,700,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,44,710,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,45,710,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,46,720,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,47,730,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,48,730,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,49,740,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,50,750,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,51,750,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,52,760,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,53,770,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,54,780,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,55,790,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,56,790,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,57,800,3/4/20 0:00,3/4/20 0:00,4
College Board Test 4,math,58,800,3/4/20 0:00,3/4/20 0:00,4
College Board Test 5,reading,0,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,1,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,2,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,3,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,4,11,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,5,11,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,6,12,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,7,13,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,8,14,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,9,14,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,10,15,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,11,16,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,12,16,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,13,17,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,14,17,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,15,18,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,16,18,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,17,19,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,18,20,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,19,20,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,20,21,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,21,21,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,22,22,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,23,23,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,24,23,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,25,24,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,26,24,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,27,25,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,28,25,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,29,26,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,30,26,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,31,27,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,32,28,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,33,28,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,34,29,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,35,29,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,36,29,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,37,30,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,38,30,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,39,31,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,40,31,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,41,32,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,42,32,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,43,33,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,44,33,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,45,34,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,46,35,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,47,35,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,48,36,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,49,37,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,50,37,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,51,39,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,reading,52,40,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,0,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,1,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,2,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,3,10,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,4,11,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,5,12,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,6,13,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,7,13,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,8,14,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,9,15,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,10,16,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,11,16,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,12,17,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,13,18,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,14,18,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,15,19,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,16,20,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,17,20,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,18,21,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,19,22,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,20,23,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,21,23,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,22,24,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,23,25,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,24,25,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,25,26,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,26,27,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,27,28,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,28,28,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,29,29,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,30,30,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,31,30,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,32,31,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,33,32,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,34,32,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,35,33,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,36,34,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,37,34,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,38,35,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,39,36,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,40,37,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,41,38,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,42,39,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,43,40,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,writing,44,40,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,0,200,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,1,200,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,2,210,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,3,230,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,4,250,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,5,260,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,6,270,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,7,290,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,8,300,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,9,320,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,10,330,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,11,340,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,12,360,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,13,370,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,14,390,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,15,400,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,16,410,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,17,420,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,18,430,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,19,440,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,20,450,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,21,460,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,22,470,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,23,480,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,24,490,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,25,500,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,26,510,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,27,510,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,28,520,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,29,530,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,30,540,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,31,540,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,32,550,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,33,560,3/4/20 0:00,3/4/20 0:00,5
College Board Test 5,math,34,570,3/4/20 0:00,3/4/20 0:00,5
